"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Blue Dart 500 gms",77914967432,Rto,"ARORA ENTERPRISE",33086,#3218,COD,110045,Delhi,0.5,41.4,39.44,0,0,0,80.84,0,7.28,7.28,95.39,1298,"NEW DELHI",Delhi,110077,ER00235L,er235large,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914971175,Delivered,"ARORA ENTERPRISE",33087,#3219,COD,700068,Kolkata,0.5,62.7,0,0,0,45.16,107.86,0,9.71,9.71,127.28,1448,"NEW DELHI",Delhi,110077,AN000004,an004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914971945,Delivered,"ARORA ENTERPRISE",33088,#3220,COD,500068,Hyderabad,0.5,62.7,0,0,0,45.16,107.86,0,9.71,9.71,127.28,1448,"NEW DELHI",Delhi,110077,AN000004,an004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77581696802,Delivered,"ARORA ENTERPRISE",33090,#3221,PREPAID,682037,Kakkanad,0.5,66,0,0,0,0,66,0,5.94,5.94,77.88,2428,"NEW DELHI",Delhi,110077,ER000244,er244,1,PE000104,pe104,1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914974826,Delivered,"ARORA ENTERPRISE",33091,#3210,COD,411006,Pune,0.5,66,0,0,0,49.92,115.92,0,10.43,10.43,136.79,2257,"NEW DELHI",Delhi,110077,PE000203,pe203,1,ER000210,er210,1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77899617353,Rto,"ARORA ENTERPRISE",30772,#3010,COD,394210,Surat,0.5,0,45.68,0,0,-37.6,8.08,0,0.73,0.73,9.53,1298,"NEW DELHI",Delhi,110077,PE000106,pe106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77902478441,Rto,"ARORA ENTERPRISE",30980,#3022,COD,110017,Delhi,0.5,0,39.44,0,0,-45.16,-5.72,0,-0.51,-0.51,-6.75,1298,"NEW DELHI",Delhi,110077,PE000106,pe106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77898530905,Rto,"ARORA ENTERPRISE",30613,#2990,COD,560049,Bangalore,0.5,0,45.46,0,0,-37.6,7.86,0,0.71,0.71,9.27,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77906031464,Rto,"ARORA ENTERPRISE",31378,#3096,COD,560049,Bangalore,1,0,60.58,60.14,60.14,-63.86,117,0,10.53,10.53,138.06,2887,"NEW DELHI",Delhi,110077,BR00203G,br203gold,1,AN000004,an004,1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77894845932,Delivered,"ARORA ENTERPRISE",29866,#2846,COD,175012,Padhar,1,0,0,43.64,0,0,43.64,0,3.93,3.93,51.49,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77888632430,Delivered,"ARORA ENTERPRISE",29049,#2809,COD,110017,Delhi,1,0,0,33.1,0,0,33.1,0,2.98,2.98,39.06,1198,"NEW DELHI",Delhi,110077,PE000213,pe213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
